filename	NoteIdx	Note
AO0235+16-20200207@121626-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=18.92,dR=0.30)
AO0235+16-20200209@123819-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=18.31,dR=0.19)
AO0235+16-20200217@140702-R_Astrodon_2018_calib.fits	4	cloudy(Rmag=17.79,dR=0.15)
DA406-20200214@201913-R_Astrodon_2018_calib.fits	4	cloudy(Rmag=17.84,dR=0.11)
DA406-20200227@200756-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=17.88,dR=0.19)
DA406-20200227@201115-R_Astrodon_2018_calib.fits	4	cloudy(Rmag=17.94,dR=0.11)
OJ248-20200228@172132-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=17.30,dR=0.11)
OJ248-20200228@172451-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=17.32,dR=0.26)
OJ287-20200207@190018-R_Astrodon_2018_calib.fits	2	moon(Rmag=14.80,dR=0.20)
OJ287-20200207@190335-R_Astrodon_2018_calib.fits	2	moon(Rmag=14.73,dR=0.22)
OJ49-20200207@183715-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=17.09,dR=0.26)
OJ49-20200207@184037-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=nan)
ON231-20200209@191631-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.54,dR=0.17)
ON231-20200209@191958-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.39,dR=0.18)
ON231-20200212@194656-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.38,dR=0.15)
ON231-20200228@193835-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.07,dR=0.16)
PKS0735+17-20200209@181455-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=16.69,dR=0.14)
PKS0735+17-20200209@181816-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=16.99,dR=0.19)
S4_0954+65-20200218@192215-R_Astrodon_2018_calib.fits	2	badfit(Rmag=16.14,dR=0.21)(7isbad)
S4_0954+65-20200207@190732-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.92,dR=0.14)
S4_0954+65-20200207@191047-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=16.00,dR=0.10)
S5_0716+71-20200107@121105-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.13,dR=0.09)
S5_0716+71-20200107@121426-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.12,dR=0.08)
S5_0716+71-20200221@180511-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.04,dR=0.05)
S5_0716+71-20200221@180830-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.03,dR=0.06)
S5_0716+71-20200228@190100-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=12.71,dR=0.17)
3C273-20200329@190802-R_Astrodon_2018_calib.fits	4	bigerror(Rmag=12.72,dR=0.05)
3C279-20200307@193306-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=15.26,dR=0.09)
3C279-20200307@193626-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=15.30,dR=0.09)
3C279-20200319@202726-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=15.05,dR=0.46)
3C279-20200319@203047-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=14.31,dR=0.09)
3C371-20200307@165020-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=13.85,dR=0.05)
3C371-20200307@165339-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=13.82,dR=0.05)
4C29-45-20200308@180252-R_Astrodon_2018_calib.fits	2	none(Rmag=nan)
4C38-41-20200307@201625-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.17,dR=0.09)
4C38-41-20200307@201940-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.45,dR=0.09)
4C38-41-20200321@203500-R_Astrodon_2018_calib.fits	3	fovout
4C38-41-20200329@195038-R_Astrodon_2018_calib.fits	3	fovout
4C51-37-20200307@164251-R_Astrodon_2018_calib.fits	2	none(Rmag=nan)
4C51-37-20200307@164610-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.96,dR=0.26)
4C51-37-20200307@203739-R_Astrodon_2018_calib.fits	4	bigerror(Rmag=18.12,dR=0.14)
4C51-37-20200307@204059-R_Astrodon_2018_calib.fits	4	bigerror(Rmag=18.20,dR=0.13)
4C51-37-20200320@211054-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=18.37,dR=0.15)
4C51-37-20200320@211414-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=18.63,dR=0.22)
4C51-37-20200321@210606-R_Astrodon_2018_calib.fits	4	bigerror(Rmag=18.06,dR=0.14)
4C51-37-20200321@210925-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.89,dR=0.18)
4C71-07-20200306@170518-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=16.41,dR=0.13)
4C71-07-20200306@170840-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=16.33,dR=0.13)
4C71-07-20200308@173950-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=17.16,dR=0.27)
4C71-07-20200308@174311-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=16.82,dR=0.19)
4C71-07-20200319@192602-R_Astrodon_2018_calib.fits	2	cloudy,bigerror(Rmag=16.85,dR=0.28)
4C71-07-20200319@192922-R_Astrodon_2018_calib.fits	2	cloudy,bigerror(Rmag=16.47,dR=0.36)
4C71-07-20200320@174406-R_Astrodon_2018_calib.fits	2	cloudy,bigerror(Rmag=16.32,dR=0.58)
4C71-07-20200320@174727-R_Astrodon_2018_calib.fits	3	none
4C71-07-20200321@170522-R_Astrodon_2018_calib.fits	2	outlier(Rmag=16.73,dR=0.12)
4C71-07-20200321@170842-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=16.54,dR=0.18)
4C71-07-20200322@165209-R_Astrodon_2018_calib.fits	2	badfit,bigerror(Rmag=16.62,dR=0.19)
4C71-07-20200326@155710-R_Astrodon_2018_calib.fits	4	bigerror(Rmag=16.63,dR=0.14)
AO0235+16-20200302@130001-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=19.21,dR=0.57)
AO0235+16-20200302@130320-R_Astrodon_2018_calib.fits	2	cloudy,bigerror(Rmag=17.66,dR=0.19)
AO0235+16-20200316@120558-R_Astrodon_2018_calib.fits	2	moon(Rmag=19.54,dR=0.78)
AO0235+16-20200316@120914-R_Astrodon_2018_calib.fits	2	moon(Rmag=nan)
DA406-20200307@200912-R_Astrodon_2018_calib.fits	2	outlier(Rmag=17.47,dR=0.08)
DA406-20200319@204549-R_Astrodon_2018_calib.fits	2	outlier(Rmag=17.04,dR=0.17)
DA406-20200321@202524-R_Astrodon_2018_calib.fits	2	outlier,none(Rmag=17.88,dR=0.08)
KS1510-08-20200319@203521-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=15.70,dR=0.09)
OJ248-20200308@172519-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=16.83,dR=0.11)
OJ248-20200308@172839-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.19,dR=0.15)
OJ248-20200320@172930-R_Astrodon_2018_calib.fits	2	outlier(Rmag=17.84,dR=0.36)
OJ248-20200320@173250-R_Astrodon_2018_calib.fits	2	outlier(Rmag=18.41,dR=0.54)
OJ248-20200321@165050-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.14,dR=0.06)
OJ248-20200321@165410-R_Astrodon_2018_calib.fits	2	bigerror(Rmag=17.27,dR=0.07)
OJ287-20200308@173212-R_Astrodon_2018_calib.fits	2	moon(Rmag=14.94,dR=0.09)
OJ287-20200308@173527-R_Astrodon_2018_calib.fits	2	moon(Rmag=14.83,dR=0.09)
OJ49-20200307@170835-R_Astrodon_2018_calib.fits	2	moon(Rmag=15.91,dR=0.31)
OJ49-20200308@171751-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=16.01,dR=0.08)
OJ49-20200308@172111-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=15.91,dR=0.08)
ON231-20200307@191810-R_Astrodon_2018_calib.fits	2	badfit(Rmag=15.41,dR=0.21)
ON231-20200307@192129-R_Astrodon_2018_calib.fits	2	badfit(Rmag=15.51,dR=0.23)
S4_0954+65-20200325@195031-R_Astrodon_2018_calib.fits	2	outlier,badfit(Rmag=15.74,dR=0.30)
S4_0954+65-20200325@195346-R_Astrodon_2018_calib.fits	2	outlier,badfit(Rmag=13.07,dR=0.33)
S5_0716+71-20200320@152821-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.46,dR=0.08)
S5_0716+71-20200320@153141-R_Astrodon_2018_calib.fits	2	badfit(Rmag=12.54,dR=0.21)
S5_0716+71-20200327@160213-R_Astrodon_2018_calib.fits	2	outlier(Rmag=12.34,dR=0.08)
S5_0716+71-20200327@160534-R_Astrodon_2018_calib.fits	2	outlier(Rmag=12.34,dR=0.08)
